Scene Irradiance,Image Brightness
0.10948189999999978,0.2877518595789475
0.11045939999999989,0.2896724464210527
0.11143699999999976,0.2915884484736843
0.11241449999999988,0.29349791936842107
0.11339200000000003,0.2954034552105263
0.11436949999999975,0.2973043260000002
0.11534699999999988,0.29919906963157894
0.11632450000000007,0.3010892658947368
0.11730209999999987,0.3029737235789472
0.11827960000000007,0.30485454368421067
0.11925709999999985,0.3067302861578946
0.12023459999999987,0.30860126489473677
0.12121210000000009,0.31046789868421054
0.12218959999999966,0.3123296757368419
0.12316720000000012,0.31418675694736864
0.12414469999999979,0.3160393224736842
0.12512219999999988,0.31788737457894756
0.12609970000000015,0.3197301045789472
0.12707719999999978,0.3215679497894736
0.12805469999999988,0.32340056573684206
0.12903229999999974,0.3252277142105263
0.13000979999999987,0.32704867584210534
0.13098730000000014,0.3288646104736843
0.13196479999999972,0.33067446878947365
0.13294229999999987,0.33247856605263165
0.13391980000000017,0.334277961736842
0.13489739999999986,0.33607064942105275
0.1358749000000002,0.3378585080526316
0.13685239999999968,0.3396418245789474
0.13782989999999987,0.34141917357894747
0.1388074000000002,0.3431920424736842
0.13978489999999966,0.3449587848421052
0.1407625000000002,0.3467207272105261
0.14173999999999964,0.3484762486842107
0.14271749999999986,0.35022681352631574
0.1436950000000002,0.3519726134210527
0.14467249999999962,0.3537126065789473
0.14564999999999986,0.3554474427368421
0.14662759999999958,0.35717821684210566
0.14760509999999985,0.3589039148421052
0.14858260000000023,0.36062454299999996
0.14956009999999959,0.3623399621052631
0.15053759999999985,0.36404986
0.15151519999999954,0.36575554736842114
0.15249269999999984,0.36745747463157885
0.15347020000000028,0.3691544633684211
0.15444769999999955,0.3708476082631577
0.15542519999999985,0.37253535710526325
0.15640270000000028,0.3742188032105264
0.15738029999999983,0.37589670210526316
0.15835780000000027,0.3775708967368419
0.1593352999999995,0.37923937115789486
0.16031279999999984,0.38090207178947355
0.16129030000000028,0.382560189736842
0.1622677999999995,0.38421267736842096
0.1632454000000003,0.385860925631579
0.16422289999999948,0.3875047072105263
0.16520039999999983,0.3891443874210526
0.16617790000000032,0.39077921157894696
0.16715539999999945,0.3924091749473686
0.16813289999999984,0.394036592631579
0.16911049999999944,0.39565880863157876
0.17008799999999982,0.3972766421578947
0.17106550000000026,0.39889003205263146
0.1720429999999995,0.40049909857894733
0.17302049999999983,0.40210442052631573
0.1739980000000002,0.4037039636315791
0.17497559999999993,0.40529893973684233
0.17595310000000033,0.40689111252631593
0.17693059999999938,0.4084784692631578
0.1779081,0.4100621401052632
0.17888560000000034,0.4116434627368421
0.1798630999999994,0.4132212618947368
0.1808407000000001,0.41479441257894756
0.18181819999999965,0.4163649246315789
0.1827956999999998,0.4179316697894737
0.18377320000000008,0.41949450778947367
0.18475069999999968,0.4210547463157896
0.18572830000000032,0.4226095953684211
0.18670579999999934,0.4241616886842103
0.18768330000000014,0.42571029284210543
0.18866080000000035,0.4272544107368422
0.18963829999999934,0.42879575605263137
0.19061580000000022,0.4303310901578947
0.19159339999999975,0.4318637537894733
0.1925708999999998,0.43339213047368425
0.1935483999999999,0.4349162876842105
0.19452589999999978,0.43643698331578984
0.1955033999999998,0.4379541256315788
0.19648089999999988,0.4394665143684212
0.19745850000000031,0.4409756033684208
0.1984360000000004,0.4424805661578948
0.1994134999999993,0.4439803637368421
0.20039100000000037,0.44547588115789455
0.2013685000000004,0.44696687073684194
0.2023459999999993,0.44845334510526325
0.20332359999999977,0.44993474010526313
0.20430109999999987,0.45141311300000025
0.20527859999999978,0.45288647705263146
0.20625609999999975,0.4543562473684215
0.20723359999999993,0.45582006268421055
0.2082110999999998,0.4572790462105262
0.20918869999999923,0.45873339515789463
0.2101662000000005,0.4601831299473682
0.21114370000000038,0.4616289101578945
0.21212119999999923,0.4630695627368419
0.21309870000000053,0.4645072076315792
0.2140762000000004,0.46593979905263166
0.21505379999999977,0.46736901473684245
0.21603129999999962,0.46879472757894697
0.21700879999999997,0.4702169003157892
0.21798629999999977,0.47163392310526336
0.21896379999999957,0.4730474943684212
0.21994130000000003,0.4744574429999999
0.2209189000000004,0.475862771789474
0.2218963999999992,0.477264450894737
0.22287390000000062,0.4786618800526319
0.2238514000000004,0.48005556768421087
0.2248288999999992,0.48144440326315807
0.2258064999999995,0.48282981789473667
0.22678400000000007,0.4842117004736844
0.22776149999999976,0.4855888752105265
0.2287389999999995,0.48696173773684226
0.22971650000000013,0.48833116347368394
0.23069399999999976,0.48969529357894753
0.23167159999999917,0.49105516105263153
0.23264910000000072,0.492411442368421
0.2336266000000004,0.49376222468421066
0.23460409999999915,0.495108640736842
0.23558160000000078,0.4964510517368421
0.2365591000000004,0.49778874826315767
0.23753669999999974,0.4991222724736843
0.2385141999999997,0.5004510376315788
0.23949170000000017,0.5017770966842103
0.24046919999999974,0.5030988508421053
0.24144669999999938,0.5044152396842103
0.24242420000000017,0.5057283809473682
0.24340180000000075,0.5070377969473684
0.24437929999999913,0.5083439648421052
0.24535680000000087,0.5096467811578944
0.24633430000000076,0.5109446457368417
0.24731179999999908,0.5122392231052634
0.2482893000000009,0.5135307835263156
0.24926690000000024,0.5148186751578947
0.25024439999999976,0.5161020426842109
0.25122189999999955,0.5173831875263157
0.2521994000000003,0.5186602031578943
0.25317689999999976,0.5199333551578945
0.25415439999999956,0.521201760473684
0.2551320000000009,0.5224673550526314
0.2561095000000007,0.5237291048947367
0.25708699999999907,0.5249876083157895
0.258064500000001,0.5262426588421054
0.2590420000000007,0.527493508631579
0.26001959999999974,0.5287406624210524
0.2609970999999994,0.5299848636315788
0.2619746000000003,0.5312260162631581
0.26295209999999974,0.5324632404736842
0.26392959999999943,0.5336956838947366
0.26490710000000034,0.5349236913157895
0.2658847000000007,0.5361479324736844
0.266862199999999,0.5373677713684214
0.267839700000001,0.5385836960526317
0.2688172000000007,0.5397961405789471
0.269794699999999,0.541004872631579
0.2707722000000011,0.5422098496842107
0.2717498000000004,0.5434099539999999
0.27272729999999973,0.5446061322105266
0.27370479999999936,0.5457979760526317
0.2746823000000004,0.5469865039999997
0.27565979999999973,0.5481718055789472
0.2766372999999993,0.5493541057368421
0.2776149000000011,0.5505328338421053
0.2785924000000007,0.5517072818947367
0.279569899999999,0.5528788879473687
0.2805474000000011,0.554045914526316
0.2815249000000007,0.5552103792105261
0.282502399999999,0.55637236331579
0.2834799999999993,0.5575313902105261
0.2844575000000004,0.5586885247894741
0.2854349999999997,0.559842815894737
0.28641249999999924,0.5609939551052634
0.2873900000000004,0.562141933
0.2883674999999997,0.5632867139473683
0.28934509999999897,0.564428211631579
0.2903226000000012,0.5655666285263157
0.2913001000000007,0.5667037662105262
0.29227759999999897,0.567837875105263
0.2932551000000012,0.5689689852105259
0.2942326000000007,0.5700972174736844
0.2952101999999997,0.5712220059473684
0.29618769999999917,0.5723437494736839
0.29716520000000046,0.5734618938421054
0.2981426999999997,0.5745769506842107
0.29912019999999917,0.5756890046842107
0.30009780000000125,0.5767979918421053
0.30107530000000066,0.5779047488947368
0.30205279999999896,0.5790075322631574
0.30303030000000125,0.5801071111052628
0.30400780000000066,0.581202411473684
0.30498529999999896,0.5822935936842109
0.3059628999999991,0.5833818383684207
0.30694040000000056,0.5844669341052634
0.3079178999999997,0.5855496368421059
0.3088953999999991,0.5866305623684211
0.30987290000000056,0.5877074022105263
0.3108503999999997,0.5887809760000002
0.31182799999999894,0.5898518525789471
0.3128055000000013,0.5909186936315787
0.3137830000000007,0.5919824164736843
0.31476049999999894,0.5930427375789471
0.3157380000000013,0.594100398368421
0.3167155000000007,0.5951553939473684
0.3176930999999997,0.5962070087894737
0.318670599999999,0.5972562392105266
0.31964810000000055,0.5983027879473684
0.3206255999999997,0.5993464238421052
0.32160309999999903,0.6003881285789471
0.32258060000000055,0.6014261905789476
0.3235582000000007,0.6024609514210525
0.3245356999999989,0.6034935058947366
0.3255132000000014,0.6045232228947369
0.3264907000000007,0.6055501162105266
0.3274681999999989,0.6065746932631577
0.3284457000000014,0.6075959187894737
0.3294233000000006,0.6086139747368424
0.33040079999999966,0.6096295659473685
0.3313782999999989,0.6106410510000002
0.33235580000000065,0.6116496603157889
0.33333329999999967,0.6126540030000002
0.33431089999999886,0.6136553184210528
0.3352884000000014,0.6146540893157894
0.3362659000000007,0.6156496177894737
0.33724339999999886,0.6166420921578947
0.33822090000000143,0.6176323533684213
0.3391984000000006,0.6186188545263158
0.34017599999999965,0.6196022865789471
0.34115349999999894,0.6205832827894735
0.3421310000000005,0.6215614499473684
0.34310849999999965,0.622537258105263
0.344085999999999,0.623510366736842
0.34506350000000047,0.624479988
0.3460411000000005,0.6254476486842105
0.34701859999999884,0.6264133830526315
0.3479961000000014,0.6273766907894738
0.3489736000000004,0.6283380173157892
0.34995109999999885,0.6292967144210527
0.3509286000000014,0.6302528131578948
0.35190620000000067,0.6312075198421058
0.35288369999999997,0.6321601202631579
0.35386119999999877,0.6331092444736839
0.3548387000000007,0.6340563066842103
0.3558162,0.6350008784736844
0.35679369999999877,0.6359431893157895
0.357771300000001,0.6368839668421055
0.3587488000000006,0.6378229531578948
0.3597262999999993,0.6387593005263159
0.360703800000001,0.6396936063157892
0.3616813000000006,0.640625892631579
0.3626587999999993,0.641555801578947
0.3636363999999993,0.6424840221052631
0.36461390000000016,0.6434095868421056
0.3655913999999996,0.6443309
0.3665688999999993,0.645250164736842
0.36754640000000016,0.646167085263158
0.3685238999999996,0.6470809805263154
0.3695014999999988,0.6479924121052631
0.37047900000000156,0.6489024010526312
0.3714565,0.6498102278947367
0.3724339999999988,0.6507161199999998
0.37341150000000156,0.6516203852631576
0.3743891000000007,0.6525219068421054
0.3753666000000003,0.6534213194736845
0.3763440999999987,0.6543188031578946
0.3773216000000007,0.655213879473684
0.3782991000000004,0.6561070047368416
0.3792765999999987,0.6569977815789472
0.38025420000000076,0.6578865831578946
0.38123170000000056,0.6587729342105259
0.3822091999999996,0.6596573205263153
0.3831867000000007,0.6605401663157897
0.38416420000000057,0.6614208994736842
0.38514169999999964,0.6622998731578946
0.38611929999999955,0.6631772678947373
0.3870967999999998,0.6640522831578948
0.3880742999999996,0.6649252742105264
0.38905179999999956,0.6657965278947368
0.3900292999999998,0.6666652452631576
0.3910067999999996,0.6675322847368422
0.39198439999999873,0.6683977405263155
0.3929619000000016,0.6692614489473683
0.3939393999999996,0.6701223942105266
0.39491689999999874,0.6709808994736844
0.3958944000000016,0.6718374489473687
0.3968718999999995,0.6726920505263155
0.39784950000000074,0.6735447352631577
0.3988269999999986,0.6743951557894733
0.3998045000000008,0.675242512631579
0.40078200000000075,0.6760876110526313
0.4017594999999986,0.6769313857894733
0.4027370000000008,0.6777735347368421
0.40371460000000053,0.6786133384210523
0.4046920999999999,0.6794515573684211
0.40566960000000046,0.6802874236842106
0.40664710000000054,0.6811213205263157
0.4076245999999999,0.6819532494736842
0.40860219999999975,0.6827837594736841
0.4095796999999995,0.6836120994736842
0.41055719999999957,0.6844385252631577
0.41153469999999975,0.6852627878947366
0.4125121999999995,0.686085553684211
0.41348969999999957,0.6869063326315791
0.4144672999999987,0.6877254836842103
0.4154448000000016,0.6885434873684209
0.4164222999999992,0.6893596884210529
0.4173997999999987,0.6901733736842107
0.41837730000000173,0.6909854863157896
0.4193547999999992,0.6917962289473683
0.420332400000001,0.6926050678947372
0.42130989999999846,0.6934128510526317
0.42228740000000076,0.6942181699999997
0.423264900000001,0.6950215326315792
0.42424239999999847,0.6958228836842109
0.42521990000000076,0.6966232121052633
0.4261975000000005,0.6974221563157894
0.4271750000000002,0.6982185221052631
0.4281525000000002,0.699012964736842
0.4291300000000005,0.6998062863157896
0.4301075000000002,0.7005967036842105
0.4310850000000002,0.7013844936842105
0.43206259999999924,0.7021704563157896
0.43304009999999954,0.7029551142105263
0.43401759999999995,0.7037380163157894
0.43499509999999925,0.7045188252631579
0.43597259999999954,0.705297815263158
0.43695010000000006,0.706075093157895
0.4379277000000017,0.7068505931578947
0.4389051999999989,0.7076251310526317
0.4398826999999987,0.7083984431578947
0.44086020000000176,0.7091703910526317
0.4418376999999989,0.7099406994736845
0.4428151999999987,0.7107093884210526
0.4437927999999984,0.711477162631579
0.4447703000000008,0.7122431000000001
0.44574780000000125,0.713005962631579
0.4467252999999984,0.7137679605263156
0.4477028000000008,0.7145295578947372
0.4486804000000006,0.715289915263158
0.4496579000000004,0.716048294210526
0.45063539999999996,0.7168055499999998
0.4516129000000006,0.7175617078947372
0.45259040000000045,0.7183161784210521
0.45356789999999997,0.7190687657894731
0.454545499999999,0.7198204384210523
0.4555229999999995,0.7205710194736841
0.45650050000000014,0.721319501052632
0.457477999999999,0.7220666478947367
0.4584554999999995,0.722812516315789
0.45943300000000026,0.7235577715789473
0.4604106000000017,0.7243011831578945
0.46138809999999864,0.7250427221052639
0.46236559999999866,0.7257831400000001
0.46334310000000173,0.7265218957894736
0.46432059999999864,0.7272587000000005
0.46529809999999866,0.7279944178947373
0.4662756999999983,0.7287288068421052
0.4672532000000008,0.7294619705263156
0.46823070000000155,0.7301930773684211
0.4692081999999983,0.730922941052632
0.4701857000000008,0.7316508247368423
0.47116320000000156,0.7323765747368423
0.47214080000000064,0.7330998689473688
0.47311829999999977,0.7338216052631581
0.47409580000000057,0.7345422715789479
0.47507330000000064,0.7352618378947369
0.4760507999999997,0.7359795384210526
0.47702830000000057,0.7366950515789475
0.4780058999999995,0.7374090863157889
0.47898340000000034,0.7381219121052637
0.47996089999999936,0.738833328421053
0.4809383999999995,0.7395432489473683
0.48191590000000034,0.7402520721052638
0.48289350000000175,0.7409593973684203
0.4838709999999984,0.7416639910526319
0.4848484999999985,0.742367565263158
0.48582600000000176,0.7430702415789475
0.4868034999999984,0.7437720668421047
0.4877809999999985,0.7444715715789477
0.48875859999999827,0.7451695042105262
0.4897361000000015,0.7458660205263163
0.49071360000000175,0.7465617984210524
0.49169109999999827,0.7472558299999995
0.4926686000000015,0.7479486410526318
0.49364610000000175,0.7486403573684206
0.4946237000000008,0.7493311921052637
0.4956011999999996,0.7500207921052631
0.49657870000000054,0.7507088578947368
0.49755620000000084,0.7513961784210529
0.4985336999999995,0.7520820726315791
0.49951120000000054,0.7527662294736842
0.5004887999999995,0.7534484147368421
0.5014663000000005,0.7541296484210525
0.5024437999999991,0.7548092826315791
0.5034212999999995,0.7554870915789477
0.5043988000000006,0.756162601052632
0.5053762999999991,0.756836675263158
0.5063538999999981,0.7575091689473681
0.5073313999999985,0.7581806526315785
0.5083089000000018,0.758850127894737
0.5092863999999981,0.759518297894737
0.5102638999999985,0.7601846394736843
0.5112414000000018,0.7608495552631582
0.5122190000000014,0.7615131805263158
0.5131965000000019,0.7621754873684219
0.5141739999999981,0.762837171052632
0.5151515000000014,0.7634981384210529
0.516129000000002,0.7641577126315794
0.5171064999999981,0.7648154752631577
0.5180840999999994,0.7654727610526315
0.5190616000000005,0.7661296957894738
0.520039100000001,0.7667863594736842
0.5210165999999994,0.7674417073684211
0.5219941000000005,0.7680961200000004
0.5229716999999995,0.7687497831578948
0.5239492000000006,0.7694027121052639
0.5249266999999989,0.7700548152631578
0.5259041999999995,0.7707059557894739
0.5268817000000007,0.7713563321052634
0.5278591999999989,0.7720053373684206
0.5288367999999979,0.7726524942105268
0.5298142999999985,0.7732977336842108
0.5307918000000019,0.7739417268421059
0.5317692999999979,0.7745846031578946
0.5327467999999985,0.7752261505263157
0.5337243000000019,0.7758660757894738
0.5347019000000014,0.7765041863157892
0.535679400000002,0.7771414294736846
0.536656899999998,0.7777779431578942
0.5376344000000014,0.7784136863157891
0.5386119000000021,0.7790476447368421
0.539589399999998,0.7796801021052626
0.5405669999999991,0.7803114494736846
0.5415445000000004,0.7809417615789472
0.5425220000000012,0.7815714747368421
0.5434994999999991,0.7822001263157898
0.5444770000000004,0.7828280278947367
0.5454545000000012,0.7834540394736845
0.5464321000000008,0.7840789405263163
0.5474095999999987,0.7847025463157897
0.5483870999999995,0.7853256326315791
0.5493646000000008,0.7859483636842107
0.5503420999999986,0.786571030526316
0.5513195999999995,0.7871928194736844
0.5522971999999989,0.78781328631579
0.5532747000000019,0.7884322178947363
0.5542521999999976,0.7890510373684212
0.5552296999999989,0.7896693873684208
0.5562072000000019,0.7902869342105262
0.5571848000000014,0.7909030415789474
0.5581623000000022,0.7915183657894735
0.559139799999998,0.7921327557894735
0.5601173000000014,0.7927464294736838
0.5610948000000022,0.793358461578947
0.562072299999998,0.7939691973684214
0.5630498999999991,0.7945789663157895
0.5640274000000004,0.7951877410526316
0.5650049000000018,0.7957952263157897
0.5659823999999991,0.7964010115789472
0.5669599000000004,0.7970058842105259
0.5679374000000018,0.7976097384210522
0.5689150000000008,0.7982125831578951
0.5698924999999986,0.7988138652631576
0.5708699999999994,0.7994131052631579
0.5718475000000008,0.8000108836842102
0.5728249999999985,0.800608101052632
0.5738024999999994,0.8012047705263154
0.5747800999999989,0.8018005842105262
0.5757576000000019,0.80239470631579
0.5767350999999974,0.8029880978947369
0.5777125999999989,0.8035806742105267
0.5786901000000019,0.804172476842105
0.5796675999999974,0.8047635126315786
0.5806452000000024,0.8053536542105265
0.5816226999999979,0.8059433110526313
0.5826002000000013,0.806532418947369
0.5835777000000024,0.8071203031578944
0.5845551999999979,0.807706944736842
0.5855327000000013,0.8082928947368428
0.5865103000000004,0.8088781336842105
0.5874878000000019,0.8094629547368417
0.5884652999999989,0.8100476752631567
0.5894428000000004,0.810631450526316
0.5904203000000019,0.8112140947368429
0.5913977999999989,0.8117957699999998
0.5923753999999983,0.8123767284210532
0.5933528999999994,0.8129571200000002
0.5943304000000009,0.8135366236842103
0.5953078999999983,0.8141147363157892
0.5962853999999994,0.8146915326315789
0.5972629999999989,0.8152676005263156
0.5982405000000018,0.8158431589473677
0.5992179999999974,0.8164176136842097
0.6001954999999989,0.8169905752631581
0.6011730000000018,0.8175630305263156
0.6021504999999974,0.8181348252631574
0.6031281000000025,0.8187058299999995
0.6041055999999979,0.8192758278947369
0.6050831000000013,0.8198444147368427
0.6060606000000025,0.8204122799999992
0.6070380999999979,0.8209793873684208
0.6080156000000013,0.8215453168421053
0.6089932000000003,0.8221101500000002
0.6099707000000021,0.8226734431578951
0.6109481999999987,0.8232362494736836
0.6119257000000003,0.8237987563157897
0.6129032000000021,0.8243609578947368
0.6138806999999987,0.8249225210526319
0.6148582999999982,0.8254832684210527
0.6158357999999994,0.8260432352631574
0.6168133000000011,0.8266026742105266
0.6177907999999982,0.8271621563157897
0.6187682999999994,0.8277215084210522
0.6197458000000011,0.8282797694736845
0.6207234000000019,0.8288377273684209
0.6217008999999971,0.8293955847368417
0.6226783999999989,0.829952414210527
0.6236559000000019,0.8305085815789469
0.6246333999999971,0.8310636573684204
0.6256108999999989,0.8316180510526314
0.6265884999999979,0.8321718536842108
0.6275660000000014,0.8327253810526309
0.6285435000000026,0.8332785726315783
0.6295209999999979,0.8338307952631587
0.6304985000000014,0.8343814021052635
0.6314761000000003,0.8349310705263152
0.6324536000000021,0.8354795399999998
0.6334310999999986,0.8360269942105264
0.6344086000000003,0.8365738689473688
0.6353861000000021,0.8371189963157895
0.6363635999999986,0.8376626268421052
0.637341199999998,0.8382051621052631
0.6383186999999994,0.8387468700000003
0.6392962000000011,0.839287771578948
0.6402736999999981,0.8398274899999998
0.6412511999999994,0.8403656636842106
0.6422287000000011,0.8409028073684208
0.6432063000000019,0.8414390105263161
0.644183799999997,0.8419745205263157
0.6451612999999988,0.842509502631579
0.6461388000000019,0.8430430084210527
0.647116299999997,0.8435758331578947
0.6480937999999988,0.8441082931578954
0.6490713999999977,0.8446404873684206
0.6500489000000014,0.845172125263158
0.6510264000000028,0.8457027657894739
0.6520038999999977,0.8462327715789476
0.6529814000000014,0.8467627389473683
0.6539589000000028,0.8472925610526317
0.6549365000000021,0.8478224589473685
0.6559139999999984,0.8483521078947378
0.6568915000000003,0.8488809294736843
0.6578690000000021,0.8494093952631573
0.6588464999999984,0.8499372394736846
0.6598240000000003,0.8504648763157899
0.6608015999999993,0.8509923157894738
0.6617791000000013,0.8515194063157896
0.6627565999999978,0.8520460042105266
0.6637340999999993,0.8525724557894736
0.6647116000000013,0.8530985626315789
0.6656890999999978,0.8536242063157896
0.6666666999999968,0.8541494178947366
0.6676441999999987,0.8546734526315783
0.668621700000002,0.8551966189473676
0.6695991999999968,0.855719295789473
0.6705766999999987,0.8562410763157897
0.6715542999999977,0.8567619463157893
0.6725318000000013,0.8572819094736844
0.6735093000000028,0.8577998631578948
0.6744867999999977,0.8583162005263162
0.6754643000000012,0.8588317842105269
0.6764418000000029,0.8593465078947369
0.6774194000000021,0.859860373684211
0.6783968999999983,0.8603733494736837
0.6793744000000003,0.8608854584210522
0.6803519000000022,0.8613968642105256
0.6813293999999985,0.8619072763157893
0.6823069,0.8624170536842102
0.6832844999999995,0.8629265221052634
0.684262000000001,0.863435041578947
0.6852394999999978,0.8639428194736849
0.6862169999999993,0.8644494831578946
0.6871945000000013,0.8649556847368425
0.688171999999998,0.8654609984210536
0.689149599999997,0.8659658552631584
0.690127099999999,0.8664699778947362
0.6911046000000015,0.8669736189473684
0.6920820999999967,0.8674772515789472
0.6930595999999988,0.8679808242105265
0.6940371000000018,0.8684842589473688
0.6950147000000012,0.8689874836842102
0.6959922000000028,0.8694889315789472
0.6969696999999981,0.8699900221052632
0.6979472000000008,0.870490935263158
0.6989247000000024,0.8709916647368422
0.6999021999999977,0.8714919321052631
0.7008797999999983,0.8719913742105264
0.7018573000000002,0.8724894789473685
0.7028348000000022,0.8729868163157891
0.703812299999999,0.8734829578947364
0.7047897999999996,0.8739781810526314
0.7057673999999999,0.8744729815789475
0.7067449000000008,0.8749674336842109
0.7077223999999975,0.8754608815789473
0.7086998999999993,0.8759535378947362
0.7096774000000013,0.8764455910526312
0.7106548999999983,0.8769370268421051
0.7116324999999972,0.8774278031578945
0.7126099999999994,0.8779178373684214
0.713587500000001,0.8784071252631586
0.7145649999999966,0.8788960231578944
0.7155424999999987,0.8793844684210526
0.7165200000000018,0.8798723405263164
0.7174976000000012,0.8803596794736844
0.7184751000000029,0.8808464263157894
0.7194525999999986,0.8813321036842107
0.7204301000000003,0.8818174278947365
0.721407600000002,0.8823024526315786
0.7223850999999977,0.8827868784210523
0.7233626999999981,0.8832711105263168
0.7243402000000002,0.883754483157895
0.7253177000000024,0.8842371010526321
0.7262951999999991,0.8847195942105264
0.7272726999999993,0.8852016615789474
0.7282502000000013,0.8856835447368424
0.7292278000000003,0.8861652152631585
0.7302052999999975,0.8866466368421055
0.7311827999999992,0.8871272121052632
0.7321603000000013,0.8876071563157899
0.7331377999999986,0.8880861863157894
0.7341153000000004,0.8885640199999998
0.7350928999999997,0.8890413300000002
0.7360704000000007,0.8895184699999996
0.7370478999999965,0.8899949668421054
0.7380253999999987,0.8904710226315793
0.7390029000000019,0.8909468421052636
0.7399803999999977,0.891422255789474
0.7409580000000031,0.8918972757894733
0.7419354999999989,0.8923722115789483
0.742913,0.8928469842105264
0.7438905000000018,0.8933208910526315
0.7448679999999976,0.8937946352631584
0.7458455999999981,0.8942681657894731
0.7468231000000002,0.8947415789473686
0.7478006000000024,0.8952147210526321
0.7487780999999994,0.8956875384210529
0.7497555999999989,0.8961596589473687
0.750733100000001,0.8966319389473685
0.7517107,0.8971040326315789
0.7526881999999974,0.897575911052632
0.7536656999999992,0.8980475189473678
0.7546432000000014,0.8985186894736843
0.7556206999999988,0.8989889673684219
0.7565982000000008,0.8994588100000004
0.7575758000000001,0.8999284778947367
0.7585533000000002,0.9003978142105267
0.7595307999999963,0.9008666915789469
0.7605082999999985,0.901334806315789
0.7614858000000019,0.9018023136842102
0.762463299999998,0.9022690857894736
0.7634409000000031,0.9027353884210528
0.7644183999999992,0.9032005700000005
0.7653958999999995,0.9036650173684208
